row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,author_amount,author_name,author_row_id,author_tier,currency,funder,money_type,object_id,period_end,period_start,purpose,recipient_ein,recipient_name,schedule_row,source_fields,source_file,verdict
RM-VG090,2500000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"2,500,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",2500000,Longview Philanthropy USA,VG090,A-EA infrastructure,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,932664730,LONGVIEW PHILANTHROPY USA INC,14116,"{""CashGrantAmt[1]"": ""2,500,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""LONGVIEW PHILANTHROPY USA INC"", ""RecipientEIN[1]"": ""93-2664730"", ""USAddress[1]/AddressLine1Txt[1]"": ""2093 PHILADELPHIA PIKE 7230"", ""USAddress[1]/CityNm[1]"": ""CLAYMONT"", ""USAddress[1]/StateAbbreviationCd[1]"": ""DE"", ""USAddress[1]/ZIPCd[1]"": ""197032424"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG091,1422424,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"1,422,424","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",1422424,Malaria Consortium,VG091,B-EA global health,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,980627052,MALARIA CONSORTIUM US INC,14484,"{""CashGrantAmt[1]"": ""1,422,424"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""MALARIA CONSORTIUM US INC"", ""RecipientEIN[1]"": ""98-0627052"", ""USAddress[1]/AddressLine1Txt[1]"": ""PO BOX 6334"", ""USAddress[1]/CityNm[1]"": ""HERMITAGE"", ""USAddress[1]/StateAbbreviationCd[1]"": ""PA"", ""USAddress[1]/ZIPCd[1]"": ""161480924"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG092,44000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"44,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",44000,MATS Research,VG092,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,990648563,MATS RESEARCH INC,14784,"{""CashGrantAmt[1]"": ""44,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""MATS RESEARCH INC"", ""RecipientEIN[1]"": ""99-0648563"", ""USAddress[1]/AddressLine1Txt[1]"": ""2036 BANCROFT WAY"", ""USAddress[1]/CityNm[1]"": ""BERKELEY"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""947041420"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG093,585375,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"585,375","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",585375,Mercy for Animals,VG093,C-EA animal,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,542076145,MERCY FOR ANIMALS,15000,"{""CashGrantAmt[1]"": ""585,375"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""MERCY FOR ANIMALS"", ""RecipientEIN[1]"": ""54-2076145"", ""USAddress[1]/AddressLine1Txt[1]"": ""8033 SUNSET BLVD STE 864"", ""USAddress[1]/CityNm[1]"": ""LOS ANGELES"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""900462401"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG094,4000000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"4,000,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",4000000,METR,VG094,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,991219864,MODEL EVALUATION AND THREAT RESEARCH,15424,"{""CashGrantAmt[1]"": ""4,000,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""MODEL EVALUATION AND THREAT RESEARCH"", ""RecipientEIN[1]"": ""99-1219864"", ""USAddress[1]/AddressLine1Txt[1]"": ""440 N BARRANCA AVE 3345"", ""USAddress[1]/CityNm[1]"": ""COVINA"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""917231722"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG095,1075000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"1,075,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",1075000,"Navigation Charitable Fund (Jed McCaleb; EIN 92-1117448, net assets $1.29B)",VG095,A-EA infrastructure,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,921117448,NAVIGATION CHARITABLE FUND,16195,"{""CashGrantAmt[1]"": ""1,075,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""NAVIGATION CHARITABLE FUND"", ""RecipientEIN[1]"": ""92-1117448"", ""USAddress[1]/AddressLine1Txt[1]"": ""2991 SACRAMENTO STREET 230"", ""USAddress[1]/CityNm[1]"": ""BERKELEY"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""947022534"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG096,568100,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"568,100","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",568100,New Incentives,VG096,B-EA global health,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,452368993,NEW INCENTIVES,16405,"{""CashGrantAmt[1]"": ""568,100"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""NEW INCENTIVES"", ""RecipientEIN[1]"": ""45-2368993"", ""USAddress[1]/AddressLine1Txt[1]"": ""440 N BARRANCA AVE PMB 6133"", ""USAddress[1]/CityNm[1]"": ""COVINA"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""917231722"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG097,43000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"43,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",43000,Nuclear Threat Initiative,VG097,A-borderline,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,522289435,NUCLEAR THREAT INITIATIVE INC,16975,"{""CashGrantAmt[1]"": ""43,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""NUCLEAR THREAT INITIATIVE INC"", ""RecipientEIN[1]"": ""52-2289435"", ""USAddress[1]/AddressLine1Txt[1]"": ""1776 EYE ST NW STE 1000"", ""USAddress[1]/CityNm[1]"": ""WASHINGTON"", ""USAddress[1]/StateAbbreviationCd[1]"": ""DC"", ""USAddress[1]/ZIPCd[1]"": ""200063719"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG098,275160,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"275,160","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",275160,One Acre Fund,VG098,B-EA global health,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,203668110,ONE ACRE FUND,17183,"{""CashGrantAmt[1]"": ""275,160"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""ONE ACRE FUND"", ""RecipientEIN[1]"": ""20-3668110"", ""USAddress[1]/AddressLine1Txt[1]"": ""2070 GREEN BAY RD STE 183"", ""USAddress[1]/CityNm[1]"": ""HIGHLAND PARK"", ""USAddress[1]/StateAbbreviationCd[1]"": ""IL"", ""USAddress[1]/ZIPCd[1]"": ""600352412"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG099,1000000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"1,000,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",1000000,Open Philanthropy Advisors Inc,VG099,A-EA infrastructure,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,992255770,OPEN PHILANTHROPY ADVISORS INC,17279,"{""CashGrantAmt[1]"": ""1,000,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""OPEN PHILANTHROPY ADVISORS INC"", ""RecipientEIN[1]"": ""99-2255770"", ""USAddress[1]/AddressLine1Txt[1]"": ""314 LYTTON AVE"", ""USAddress[1]/CityNm[1]"": ""PALO ALTO"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""943011430"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG100,1595226,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"1,595,226","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",1595226,Rethink Priorities,VG100,A-EA infrastructure,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,843896318,RETHINK PRIORITIES,19457,"{""CashGrantAmt[1]"": ""1,595,226"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""RETHINK PRIORITIES"", ""RecipientEIN[1]"": ""84-3896318"", ""USAddress[1]/AddressLine1Txt[1]"": ""530 DIVISADERO ST PMB 796"", ""USAddress[1]/CityNm[1]"": ""SAN FRANCISCO"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""941172213"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG101,3350000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"3,350,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",3350000,Sentinel Bio (biosecurity fund),VG101,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,993068480,SENTINEL BIO INC,20767,"{""CashGrantAmt[1]"": ""3,350,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""SENTINEL BIO INC"", ""RecipientEIN[1]"": ""99-3068480"", ""USAddress[1]/AddressLine1Txt[1]"": ""1100 15TH ST NW STE 400"", ""USAddress[1]/CityNm[1]"": ""WASHINGTON"", ""USAddress[1]/StateAbbreviationCd[1]"": ""DC"", ""USAddress[1]/ZIPCd[1]"": ""200051877"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG102,80000,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"80,000","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",80000,Sentinel (Research; forecasting/emergency response),VG102,A-AI safety,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,331519495,SENTINEL RESEARCH,20768,"{""CashGrantAmt[1]"": ""80,000"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""SENTINEL RESEARCH"", ""RecipientEIN[1]"": ""33-1519495"", ""USAddress[1]/AddressLine1Txt[1]"": ""902 W 30TH ST"", ""USAddress[1]/CityNm[1]"": ""AUSTIN"", ""USAddress[1]/StateAbbreviationCd[1]"": ""TX"", ""USAddress[1]/ZIPCd[1]"": ""787052104"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG103,5356767,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"5,356,767","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",5356767,Against Malaria Foundation,VG103,B-EA global health,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,203069841,THE AGAINST MALARIA FOUNDATION,23372,"{""CashGrantAmt[1]"": ""5,356,767"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""THE AGAINST MALARIA FOUNDATION"", ""RecipientEIN[1]"": ""20-3069841"", ""USAddress[1]/AddressLine1Txt[1]"": ""310 W 20TH ST STE 300"", ""USAddress[1]/CityNm[1]"": ""KANSAS CITY"", ""USAddress[1]/StateAbbreviationCd[1]"": ""MO"", ""USAddress[1]/ZIPCd[1]"": ""641082025"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG104,101439692,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"101,439,692","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",101439692,GiveWell (The Clear Fund),VG104,B-EA global health,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,208625442,THE CLEAR FUND,23568,"{""CashGrantAmt[1]"": ""101,439,692"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""THE CLEAR FUND"", ""RecipientEIN[1]"": ""20-8625442"", ""USAddress[1]/AddressLine1Txt[1]"": ""1714 FRANKLIN STREET 100335"", ""USAddress[1]/CityNm[1]"": ""OAKLAND"", ""USAddress[1]/StateAbbreviationCd[1]"": ""CA"", ""USAddress[1]/ZIPCd[1]"": ""946123488"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG105,611100,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"611,100","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",611100,The Humane League,VG105,C-EA animal,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,043817491,THE HUMANE LEAGUE,23817,"{""CashGrantAmt[1]"": ""611,100"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""THE HUMANE LEAGUE"", ""RecipientEIN[1]"": ""04-3817491"", ""USAddress[1]/AddressLine1Txt[1]"": ""PO BOX 10476"", ""USAddress[1]/CityNm[1]"": ""ROCKVILLE"", ""USAddress[1]/StateAbbreviationCd[1]"": ""MD"", ""USAddress[1]/ZIPCd[1]"": ""208490476"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
RM-VG106,1089750,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"1,089,750","Primary filing rematch by recipient EIN and exact fiscal period. Author-selected tier retained as a classification claim, not a finding about each recipient’s activities.",1089750,Wild Animal Initiative,VG106,C-EA animal,USD,Vanguard,filed_cash_grant,202621329349306657,2025-06-30,2024-07-01,FOR RECIPIENT'S EXEMPT PURPOSE,822281466,WILD ANIMAL INITIATIVE INC,26452,"{""CashGrantAmt[1]"": ""1,089,750"", ""IRCSectionDesc[1]"": ""501(C)3"", ""NonCashAssistanceDesc[1]"": ""N/A"", ""PurposeOfGrantTxt[1]"": ""FOR RECIPIENT'S EXEMPT PURPOSE"", ""RecipientBusinessName[1]/BusinessNameLine1Txt[1]"": ""WILD ANIMAL INITIATIVE INC"", ""RecipientEIN[1]"": ""82-2281466"", ""USAddress[1]/AddressLine1Txt[1]"": ""5123 WEST 98TH STREET 1204"", ""USAddress[1]/CityNm[1]"": ""MINNEAPOLIS"", ""USAddress[1]/StateAbbreviationCd[1]"": ""MN"", ""USAddress[1]/ZIPCd[1]"": ""554372040"", ""ValuationMethodUsedDesc[1]"": ""FMV""}",sources/schedule-202621329349306657.html,KEEP
