row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,amount_field,api_url,client_id,client_name,client_self_select,currency,dt_posted,filing_type,filing_type_display,filing_uuid,issue_codes,issue_descriptions,money_type,org_id,period,quarter,registrant_id,registrant_name,selected,source_file,verdict
L-018d920e-e55f-450b-9e14-c982c804905a,60000.00,https://lda.gov/filings/public/filing/018d920e-e55f-450b-9e14-c982c804905a/print/,2026-09-14,"{""filing_uuid"":""018d920e-e55f-450b-9e14-c982c804905a"",""filing_type"":""Q4"",""filing_year"":2024,""filing_period"":""fourth_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/018d920e-e55f-450b-9e14-c982c804905a/,195371,MICROSOFT CORPORATION,,USD,2025-01-21T19:18:08-05:00,Q4,4th Quarter - Report,018d920e-e55f-450b-9e14-c982c804905a,TEC,"[""Privacy; Antitrust; Broadband infrastructure adoption and deployment; Artificial Intelligence; Cybersecurity.""]",lobbying_external_fees,Microsoft,2024,4,400797392,"STEWART STRATEGIES AND SOLUTIONS, LLC",yes,sources/lda-microsoft-2024-p4.json,KEEP
L-01a6f9cb-4805-408f-97c4-5040c4123d83,90000.00,https://lda.gov/filings/public/filing/01a6f9cb-4805-408f-97c4-5040c4123d83/print/,2026-09-14,"{""filing_uuid"":""01a6f9cb-4805-408f-97c4-5040c4123d83"",""filing_type"":""Q2"",""filing_year"":2021,""filing_period"":""second_quarter"",""income"":""90000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/01a6f9cb-4805-408f-97c4-5040c4123d83/,207827,AMAZON.COM SERVICES LLC,,USD,2021-07-20T14:41:53.817000-04:00,Q2,2nd Quarter - Report,01a6f9cb-4805-408f-97c4-5040c4123d83,CSP;FOR;LBR,"[""Issues related to U.S. - E.U. relations, including unilateral digital services taxes (DSTs)"", ""Issues related to minimum wage legislation"", ""Issues related to the regulation of online marketplaces, including S. 936, Integrity, Notification, and Fairness in Online Retail Marketplaces for Consumers Act (INFORM Consumers Act), H.R. 3429/S. 1843, SHOP SAFE Act, and country of origin labeling\n\nIssues related to the regulation of online consumer privacy\n\nIssues related to wearable devices""]",lobbying_external_fees,Amazon,2021,2,62778,RICCHETTI INCORPORATED,yes,sources/lda-amazon-2021-p2.json,KEEP
L-01a7da9d-0c54-4492-a6b8-dd586c01e04c,,https://lda.gov/filings/public/filing/01a7da9d-0c54-4492-a6b8-dd586c01e04c/print/,2026-09-14,"{""filing_uuid"":""01a7da9d-0c54-4492-a6b8-dd586c01e04c"",""filing_type"":""Q1"",""filing_year"":2022,""filing_period"":""first_quarter"",""income"":null,""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income/expenses,https://lda.gov/api/v1/filings/01a7da9d-0c54-4492-a6b8-dd586c01e04c/,153277,GOOGLE INC.,False,USD,2022-04-20T18:14:17-04:00,Q1,1st Quarter - Report,01a7da9d-0c54-4492-a6b8-dd586c01e04c,CPI;LBR,"[""none"", ""none""]",lobbying_unquantified_report,Google,2022,1,44641,"BROWN WINICK GRAVES GROSS, AND BASKERVILLE PLC",yes,sources/lda-google-2022-p1.json,OPEN
L-01c43882-fa70-4530-b4f1-346a4cbcb40d,30000.00,https://lda.gov/filings/public/filing/01c43882-fa70-4530-b4f1-346a4cbcb40d/print/,2026-09-14,"{""filing_uuid"":""01c43882-fa70-4530-b4f1-346a4cbcb40d"",""filing_type"":""Q2"",""filing_year"":2023,""filing_period"":""second_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/01c43882-fa70-4530-b4f1-346a4cbcb40d/,201059,META PLATFORMS INC (FKA FACEBOOK),,USD,2023-07-17T12:46:33-04:00,Q2,2nd Quarter - Report,01c43882-fa70-4530-b4f1-346a4cbcb40d,CPI;INT,"[""Issues and discussions related to technology and the Internet including privacy, data security, research, online advertising, Section 230 and online issues of discrimination, targeted harassment and cyberstalking. Discussions regarding content transparency efforts and issues related to the S.486 Honest Ads Act."", ""Issues and discussions related to technology and the Internet including privacy, data security, research, online advertising, Section 230 and online issues of discrimination, targeted harassment and cyberstalking. Discussions regarding content transparency efforts and issues related to the S.486 Honest Ads Act.""]",lobbying_external_fees,Meta,2023,2,401104249,BLUE MOUNTAIN STRATEGIES,yes,sources/lda-facebook-2023-p1.json,KEEP
L-01d6a05a-30a0-4c56-8441-0a16ab0c86d5,50000.00,https://lda.gov/filings/public/filing/01d6a05a-30a0-4c56-8441-0a16ab0c86d5/print/,2026-09-14,"{""filing_uuid"":""01d6a05a-30a0-4c56-8441-0a16ab0c86d5"",""filing_type"":""Q1"",""filing_year"":2024,""filing_period"":""first_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/01d6a05a-30a0-4c56-8441-0a16ab0c86d5/,54828,"GOOGLE CLIENT SERVICES, LLC",False,USD,2024-04-16T06:30:58-04:00,Q1,1st Quarter - Report,01d6a05a-30a0-4c56-8441-0a16ab0c86d5,TRD,"[""Advocate for congressional support regarding digital trade issues in future global policy discussions based upon recent USTR decisions.""]",lobbying_external_fees,Google,2024,1,401105569,RYAN COSTELLO STRATEGIES,yes,sources/lda-google-2024-p1.json,KEEP
L-01d83d0a-501a-4e9e-921a-15b9e40c0459,20000.00,https://lda.gov/filings/public/filing/01d83d0a-501a-4e9e-921a-15b9e40c0459/print/,2026-09-14,"{""filing_uuid"":""01d83d0a-501a-4e9e-921a-15b9e40c0459"",""filing_type"":""Q2"",""filing_year"":2024,""filing_period"":""second_quarter"",""income"":""20000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown. Client expressly names an intermediary; excluded from direct external-fee totals to avoid counting subcontracts twice.",income,https://lda.gov/api/v1/filings/01d83d0a-501a-4e9e-921a-15b9e40c0459/,189413,"TEAM HALLAHAN LLC ON BEHALF OF AMAZON WEB SERVICES, INC.",,USD,2024-07-22T14:45:48-04:00,Q2,2nd Quarter - Report,01d83d0a-501a-4e9e-921a-15b9e40c0459,BUD;CPI,"[""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2025 HR 8774, Department of Defense Appropriations Act, 2025 HR 8773, Financial Services and General Government Appropriations Act, 2025 HR 8752, Department of Homeland Security Appropriations Act, 2025 HR 8998, Department of the Interior, Environment, and Related Agencies Appropriations Act, 2025 Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2025 HR 8771, Department of State, Foreign Operations, and Related Programs Appropriations Act, 2025 Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2025 Federal IT technology modernization cloud computing usage secure digital infrastructure high performance computing device interoperability data sovereignty in health decentralized trials digital health oversight Trusted Internet Connections (TIC) Initiative subsea cable policy Federal Risk and Authorization Management Program (FedRAMP) health artificial intelligence cloud center of excellence software defined vehicles"", ""IT systems modernization, cloud computing migration, Open Data Act, and federal IT workforce""]",lobbying_subcontractor_fees,Amazon,2024,2,400336564,THE DOERRER GROUP LLC,yes,sources/lda-amazon-2024-p3.json,KEEP
L-01e2808e-3bfa-4235-807a-ea0ae7eb1c10,30000.00,https://lda.gov/filings/public/filing/01e2808e-3bfa-4235-807a-ea0ae7eb1c10/print/,2026-09-14,"{""filing_uuid"":""01e2808e-3bfa-4235-807a-ea0ae7eb1c10"",""filing_type"":""Q1"",""filing_year"":2026,""filing_period"":""first_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/01e2808e-3bfa-4235-807a-ea0ae7eb1c10/,69942,"META PLATFORMS, INC.",False,USD,2026-04-17T21:51:22-04:00,Q1,1st Quarter - Report,01e2808e-3bfa-4235-807a-ea0ae7eb1c10,CPI,"[""Issues related to AI, Intellectual Property""]",lobbying_external_fees,Meta,2026,1,401106227,SALINAS STRATEGIES LLC,yes,sources/lda-meta-platforms-2026-p1.json,KEEP
L-01f31fca-dc0f-4c2c-a3a6-cc29a47212e1,60000.00,https://lda.gov/filings/public/filing/01f31fca-dc0f-4c2c-a3a6-cc29a47212e1/print/,2026-09-14,"{""filing_uuid"":""01f31fca-dc0f-4c2c-a3a6-cc29a47212e1"",""filing_type"":""Q3"",""filing_year"":2025,""filing_period"":""third_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/01f31fca-dc0f-4c2c-a3a6-cc29a47212e1/,210221,"META PLATFORMS, INC. (FORMERLY FACEBOOK, INC. AND VARIOUS SUBSIDIARIES)",,USD,2025-10-20T10:55:03-04:00,Q3,3rd Quarter - Report,01f31fca-dc0f-4c2c-a3a6-cc29a47212e1,CPI;HOM;SCI,"[""Issues related to privacy, security data legislation, discussion regarding cyber security, data security, encryption, youth safety, and platform integrity"", ""Issues related to privacy, security data legislation, discussion regarding cyber security, data security, encryption, youth safety, and platform integrity"", ""Issues related to privacy, security data legislation, discussion regarding cyber security, data security, encryption, youth safety, and platform integrity""]",lobbying_external_fees,Meta,2025,3,400774330,S-3 GROUP,yes,sources/lda-facebook-2025-p1.json,KEEP
L-025d1686-8fe3-4279-acd8-f2b32ff85f1b,37500.00,https://lda.gov/filings/public/filing/025d1686-8fe3-4279-acd8-f2b32ff85f1b/print/,2026-09-14,"{""filing_uuid"":""025d1686-8fe3-4279-acd8-f2b32ff85f1b"",""filing_type"":""Q2"",""filing_year"":2026,""filing_period"":""second_quarter"",""income"":""37500.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/025d1686-8fe3-4279-acd8-f2b32ff85f1b/,173217,"META PLATFORMS, INC.",False,USD,2026-07-16T18:05:50-04:00,Q2,2nd Quarter - Report,025d1686-8fe3-4279-acd8-f2b32ff85f1b,SCI,"[""Legislative & regulatory matters relating to competition & consumer protection.""]",lobbying_external_fees,Meta,2026,2,86210,TELEMEDIA POLICY CORP.,yes,sources/lda-meta-platforms-2026-p2.json,KEEP
L-02889202-3e9e-44b2-999d-096593b7a121,80000.00,https://lda.gov/filings/public/filing/02889202-3e9e-44b2-999d-096593b7a121/print/,2026-09-14,"{""filing_uuid"":""02889202-3e9e-44b2-999d-096593b7a121"",""filing_type"":""Q2"",""filing_year"":2020,""filing_period"":""second_quarter"",""income"":""80000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/02889202-3e9e-44b2-999d-096593b7a121/,195168,"GOOGLE CLIENT SERVICES, LLC",,USD,2020-07-20T09:22:37.787000-04:00,Q2,2nd Quarter - Report,02889202-3e9e-44b2-999d-096593b7a121,BUD;CPT;CSP;LAW;LBR,"[""Issues related to intellectual property enforcement"", ""Issues related to funding in FY21 Appropriations and internet governance"", ""Issues related to privacy and data security"", ""Issues related to human trafficking efforts and criminal justice reform"", ""Issues related to competition in online services""]",lobbying_external_fees,Google,2020,2,400774330,S-3 GROUP,yes,sources/lda-google-2020-p2.json,KEEP
L-0298965d-fe36-4e31-94ae-ff0aa2ada238,22500.00,https://lda.gov/filings/public/filing/0298965d-fe36-4e31-94ae-ff0aa2ada238/print/,2026-09-14,"{""filing_uuid"":""0298965d-fe36-4e31-94ae-ff0aa2ada238"",""filing_type"":""Q4"",""filing_year"":2024,""filing_period"":""fourth_quarter"",""income"":""22500.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/0298965d-fe36-4e31-94ae-ff0aa2ada238/,184332,META PLATFORMS INC (FORMERLY FACEBOOK INC AND VARIOUS SUBSIDIARIES,,USD,2025-01-16T12:55:46-05:00,Q4,4th Quarter - Report,0298965d-fe36-4e31-94ae-ff0aa2ada238,BAN;LAW,"[""Data privacy, and platform integrity issues"", ""Issues related to encryption and privacy policy.""]",lobbying_external_fees,Meta,2024,4,313533,HOLLIER & ASSOCIATES,yes,sources/lda-facebook-2024-p1.json,KEEP
L-02d4029a-6428-4007-b341-6f5ec04d1b76,50000.00,https://lda.gov/filings/public/filing/02d4029a-6428-4007-b341-6f5ec04d1b76/print/,2026-09-14,"{""filing_uuid"":""02d4029a-6428-4007-b341-6f5ec04d1b76"",""filing_type"":""Q1"",""filing_year"":2021,""filing_period"":""first_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/02d4029a-6428-4007-b341-6f5ec04d1b76/,202412,AMAZON CORPORATE LLC,,USD,2021-04-20T21:14:55.130000-04:00,Q1,1st Quarter - Report,02d4029a-6428-4007-b341-6f5ec04d1b76,AGR;BUD;CSP;EDU;IMM;TRA,"[""Issues related to privacy.\n\nThe INFORM Act."", ""Issues related to Immigration reform; visas and workforce policies."", ""Issues related to workforce development."", ""Issues related to transportation infrastructure."", ""H.R. 1319 - American Rescue Plan Act of 2021"", ""Issues related to Farm Bill implementation.""]",lobbying_external_fees,Amazon,2021,1,401104703,"FEDERAL STREET STRATEGIES, LLC",yes,sources/lda-amazon-2021-p1.json,KEEP
